|title|raw_text|meal_type|cultural_restriction|calories|allergies|recipeId
10018| Ratatouille - 200 calories per portion, 6 portions, no allergic warnings, Origin|"19. Ratatouille - 200 calories per portion, 6 portions, no allergic warnings, Origin: France
"|dinner||200.0||food_10018
10019| Baked Cod with Lemon and Garlic - 250 calories per portion, 4 portions, no allergic warnings, Origin|"20. Baked Cod with Lemon and Garlic - 250 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||250.0||food_10019
10020| Spicy Pork Stir-Fry with Rice - 500 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"21. Spicy Pork Stir-Fry with Rice - 500 calories per portion, 4 portions, contains gluten (soy sauce), Origin: Unknown
"|dinner||500.0|contains gluten (soy sauce)|food_10020
10021| BBQ Pulled Pork Sandwich - 600 calories per portion, 4 portions, contains gluten (bread), Origin|"22. BBQ Pulled Pork Sandwich - 600 calories per portion, 4 portions, contains gluten (bread), Origin: United States
"|dinner||600.0|contains gluten (bread)|food_10021
10022| Greek Salad with Grilled Chicken - 350 calories per portion, 4 portions, contains dairy (cheese), Origin|"23. Greek Salad with Grilled Chicken - 350 calories per portion, 4 portions, contains dairy (cheese), Origin: Greece
"|dinner||350.0|contains dairy (cheese)|food_10022
10023| Moroccan Chicken Tagine - 400 calories per portion, 4 portions, no allergic warnings, Origin|"24. Moroccan Chicken Tagine - 400 calories per portion, 4 portions, no allergic warnings, Origin: Morocco
"|dinner||400.0||food_10023
10024| Zucchini Noodles with Pesto - 300 calories per portion, 4 portions, contains nuts (pine nuts), Origin|"25. Zucchini Noodles with Pesto - 300 calories per portion, 4 portions, contains nuts (pine nuts), Origin: Italy
"|dinner||300.0|contains nuts (pine nuts)|food_10024
10025| Chicken Enchiladas - 450 calories per portion, 4 portions, contains gluten (tortillas), Origin|"26. Chicken Enchiladas - 450 calories per portion, 4 portions, contains gluten (tortillas), Origin: Mexico
"|dinner||450.0|contains gluten (tortillas)|food_10025
10026| Salmon Cakes with Cucumber Dill Sauce - 350 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin|"27. Salmon Cakes with Cucumber Dill Sauce - 350 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin: Unknown
"|dinner||350.0|contains gluten (breadcrumbs)|food_10026
10027| Spicy Black Bean Burritos - 400 calories per portion, 4 portions, contains gluten (tortillas), Origin|"28. Spicy Black Bean Burritos - 400 calories per portion, 4 portions, contains gluten (tortillas), Origin: Mexico
"|dinner||400.0|contains gluten (tortillas)|food_10027
10028| Pad Thai - 500 calories per portion, 4 portions, contains gluten (noodles), Origin|"29. Pad Thai - 500 calories per portion, 4 portions, contains gluten (noodles), Origin: Thailand
"|dinner||500.0|contains gluten (noodles)|food_10028
10029| Italian Wedding Soup - 250 calories per portion, 6 portions, contains gluten (pasta), Origin|"30. Italian Wedding Soup - 250 calories per portion, 6 portions, contains gluten (pasta), Origin: Italy
"|dinner||250.0|contains gluten (pasta)|food_10029
10030| Lemon Garlic Shrimp Scampi - 300 calories per portion, 4 portions, contains gluten (pasta), Origin|"31. Lemon Garlic Shrimp Scampi - 300 calories per portion, 4 portions, contains gluten (pasta), Origin: Italy
"|dinner||300.0|contains gluten (pasta)|food_10030
10031| Beef Stroganoff with Egg Noodles - 450 calories per portion, 4 portions, contains gluten (noodles), Origin|"32. Beef Stroganoff with Egg Noodles - 450 calories per portion, 4 portions, contains gluten (noodles), Origin: Russia
"|dinner||450.0|contains gluten (noodles)|food_10031
10032| Vegetarian Chili - 300 calories per portion, 6 portions, no allergic warnings, Origin|"33. Vegetarian Chili - 300 calories per portion, 6 portions, no allergic warnings, Origin: Unknown
"|dinner||300.0||food_10032
10033| Baked Chicken Parmesan - 400 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin|"34. Baked Chicken Parmesan - 400 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin: Italy
"|dinner||400.0|contains gluten (breadcrumbs)|food_10033
10034| Korean BBQ Beef - 500 calories per portion, 4 portions, no allergic warnings, Origin|"35. Korean BBQ Beef - 500 calories per portion, 4 portions, no allergic warnings, Origin: South Korea
"|dinner||500.0||food_10034
10035| Thai Red Curry with Vegetables - 350 calories per portion, 4 portions, contains shellfish (fish sauce), Origin|"36. Thai Red Curry with Vegetables - 350 calories per portion, 4 portions, contains shellfish (fish sauce), Origin: Thailand
"|dinner||350.0|contains shellfish (fish sauce)|food_10035
10036| Beef and Mushroom Stroganoff - 400 calories per portion, 4 portions, contains gluten (flour), Origin|"37. Beef and Mushroom Stroganoff - 400 calories per portion, 4 portions, contains gluten (flour), Origin: Russia
"|dinner||400.0|contains gluten (flour)|food_10036
10037| Quinoa Stuffed Bell Peppers - 300 calories per portion, 4 portions, no allergic warnings, Origin|"38. Quinoa Stuffed Bell Peppers - 300 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||300.0||food_10037
10038| Chicken Cordon Bleu - 500 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin|"39. Chicken Cordon Bleu - 500 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin: Unknown
"|dinner||500.0|contains gluten (breadcrumbs)|food_10038
10039| Shrimp Scampi Linguine - 400 calories per portion, 4 portions, contains gluten (pasta), Origin|"40. Shrimp Scampi Linguine - 400 calories per portion, 4 portions, contains gluten (pasta), Origin: Italy
"|dinner||400.0|contains gluten (pasta)|food_10039
10040| BBQ Ribs with Coleslaw - 600 calories per portion, 4 portions, no allergic warnings, Origin|"41. BBQ Ribs with Coleslaw - 600 calories per portion, 4 portions, no allergic warnings, Origin: United States
"|dinner||600.0||food_10040
10041| Tomato and Basil Bruschetta - 250 calories per portion, 4 portions, contains gluten (bread), Origin|"42. Tomato and Basil Bruschetta - 250 calories per portion, 4 portions, contains gluten (bread), Origin: Italy
"|dinner||250.0|contains gluten (bread)|food_10041
10042| Chicken Satay with Peanut Sauce - 400 calories per portion, 4 portions, contains nuts (peanuts), Origin|"43. Chicken Satay with Peanut Sauce - 400 calories per portion, 4 portions, contains nuts (peanuts), Origin: Indonesia
"|dinner||400.0|contains nuts (peanuts)|food_10042
10043| Chinese Sweet and Sour Pork - 500 calories per portion, 4 portions, no allergic warnings, Origin|"44. Chinese Sweet and Sour Pork - 500 calories per portion, 4 portions, no allergic warnings, Origin: China
"|dinner||500.0||food_10043
10044| Eggplant Parmesan - 350 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin|"45. Eggplant Parmesan - 350 calories per portion, 4 portions, contains gluten (breadcrumbs), Origin: Italy
"|dinner||350.0|contains gluten (breadcrumbs)|food_10044
10045| Thai Pineapple Fried Rice - 400 calories per portion, 4 portions, contains shellfish, Origin|"46. Thai Pineapple Fried Rice - 400 calories per portion, 4 portions, contains shellfish, Origin: Thailand
"|dinner||400.0|contains shellfish|food_10045
10046| Beef and Vegetable Stir-Fry - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"47. Beef and Vegetable Stir-Fry - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin: Unknown
"|dinner||350.0|contains gluten (soy sauce)|food_10046
10047| Vegetarian Lasagna - 450 calories per portion, 4 portions, contains gluten (pasta), Origin|"48. Vegetarian Lasagna - 450 calories per portion, 4 portions, contains gluten (pasta), Origin: Italy
"|dinner||450.0|contains gluten (pasta)|food_10047
10048| Salmon with Lemon Herb Quinoa - 450 calories per portion, 4 portions, no allergic warnings, Origin|"49. Salmon with Lemon Herb Quinoa - 450 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||450.0||food_10048
10049| Chicken Alfredo Pasta - 600 calories per portion, 4 portions, contains dairy, Origin|"50. Chicken Alfredo Pasta - 600 calories per portion, 4 portions, contains dairy, Origin: Italy
"|dinner||600.0|contains dairy|food_10049
10050| Szechuan Shrimp - 350 calories per portion, 4 portions, contains shellfish, Origin|"51. Szechuan Shrimp - 350 calories per portion, 4 portions, contains shellfish, Origin: China
"|dinner||350.0|contains shellfish|food_10050
10051| Chicken and Mushroom Risotto - 400 calories per portion, 4 portions, contains dairy (cheese), Origin|"52. Chicken and Mushroom Risotto - 400 calories per portion, 4 portions, contains dairy (cheese), Origin: Italy
"|dinner||400.0|contains dairy (cheese)|food_10051
10052| Mediterranean Orzo Salad - 300 calories per portion, 4 portions, contains gluten (pasta), Origin|"53. Mediterranean Orzo Salad - 300 calories per portion, 4 portions, contains gluten (pasta), Origin: Unknown
"|dinner||300.0|contains gluten (pasta)|food_10052
10053| Honey Garlic Glazed Salmon - 350 calories per portion, 4 portions, no allergic warnings, Origin|"54. Honey Garlic Glazed Salmon - 350 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||350.0||food_10053
10054| Burrito Bowl with Grilled Chicken - 400 calories per portion, 4 portions, contains gluten (rice), Origin|"55. Burrito Bowl with Grilled Chicken - 400 calories per portion, 4 portions, contains gluten (rice), Origin: Mexico
"|dinner||400.0|contains gluten (rice)|food_10054
10055| Chicken Korma - 500 calories per portion, 4 portions, contains dairy (cream), Origin|"56. Chicken Korma - 500 calories per portion, 4 portions, contains dairy (cream), Origin: India
"|dinner||500.0|contains dairy (cream)|food_10055
10056| Garlic Butter Shrimp Pasta - 450 calories per portion, 4 portions, contains gluten (pasta), Origin|"57. Garlic Butter Shrimp Pasta - 450 calories per portion, 4 portions, contains gluten (pasta), Origin: Unknown
"|dinner||450.0|contains gluten (pasta)|food_10056
10057| Chicken Parmesan Sub - 550 calories per portion, 4 portions, contains gluten (bread), Origin|"58. Chicken Parmesan Sub - 550 calories per portion, 4 portions, contains gluten (bread), Origin: Italy
"|dinner||550.0|contains gluten (bread)|food_10057
10058| Thai Basil Beef Stir-Fry - 450 calories per portion, 4 portions, no allergic warnings, Origin|"59. Thai Basil Beef Stir-Fry - 450 calories per portion, 4 portions, no allergic warnings, Origin: Thailand
"|dinner||450.0||food_10058
10059| Quinoa Stuffed Mushrooms - 250 calories per portion, 4 portions, no allergic warnings, Origin|"60. Quinoa Stuffed Mushrooms - 250 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||250.0||food_10059
10060| Greek Lemon Chicken Soup - 300 calories per portion, 6 portions, contains egg, Origin|"61. Greek Lemon Chicken Soup - 300 calories per portion, 6 portions, contains egg, Origin: Greece
"|dinner||300.0|contains egg|food_10060
10061| Teriyaki Chicken Skewers - 400 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"62. Teriyaki Chicken Skewers - 400 calories per portion, 4 portions, contains gluten (soy sauce), Origin: Japan
"|dinner||400.0|contains gluten (soy sauce)|food_10061
10062| Chicken Noodle Stir-Fry - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"63. Chicken Noodle Stir-Fry - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin: Unknown
"|dinner||350.0|contains gluten (soy sauce)|food_10062
10063| Mexican Street Corn - 300 calories per portion, 4 portions, contains dairy (cheese), Origin|"64. Mexican Street Corn - 300 calories per portion, 4 portions, contains dairy (cheese), Origin: Mexico
"|dinner||300.0|contains dairy (cheese)|food_10063
10064| Beef and Vegetable Curry - 450 calories per portion, 4 portions, contains nuts (cashews), Origin|"65. Beef and Vegetable Curry - 450 calories per portion, 4 portions, contains nuts (cashews), Origin: Unknown
"|dinner||450.0|contains nuts (cashews)|food_10064
10065| Lemon Herb Grilled Shrimp - 300 calories per portion, 4 portions, contains shellfish, Origin|"66. Lemon Herb Grilled Shrimp - 300 calories per portion, 4 portions, contains shellfish, Origin: Unknown
"|dinner||300.0|contains shellfish|food_10065
10066| Stuffed Bell Peppers with Ground Beef and Rice - 400 calories per portion, 4 portions, no allergic warnings, Origin|"67. Stuffed Bell Peppers with Ground Beef and Rice - 400 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||400.0||food_10066
10067| Egg Fried Rice - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"68. Egg Fried Rice - 350 calories per portion, 4 portions, contains gluten (soy sauce), Origin: Unknown
"|dinner||350.0|contains gluten (soy sauce)|food_10067
10068| Vietnamese Pho - 500 calories per portion, 4 portions, contains gluten (noodles), Origin|"69. Vietnamese Pho - 500 calories per portion, 4 portions, contains gluten (noodles), Origin: Vietnam
"|dinner||500.0|contains gluten (noodles)|food_10068
10069| Mexican Chicken Enchilada Casserole - 450 calories per portion, 4 portions, contains gluten (tortillas), Origin|"70. Mexican Chicken Enchilada Casserole - 450 calories per portion, 4 portions, contains gluten (tortillas), Origin: Mexico
"|dinner||450.0|contains gluten (tortillas)|food_10069
10070| Greek Spanakopita - 400 calories per portion, 4 portions, contains dairy (cheese), Origin|"71. Greek Spanakopita - 400 calories per portion, 4 portions, contains dairy (cheese), Origin: Greece
"|dinner||400.0|contains dairy (cheese)|food_10070
10071| Coconut Curry Shrimp - 350 calories per portion, 4 portions, contains shellfish, Origin|"72. Coconut Curry Shrimp - 350 calories per portion, 4 portions, contains shellfish, Origin: Unknown
"|dinner||350.0|contains shellfish|food_10071
10072| Baked Ziti with Italian Sausage - 500 calories per portion, 4 portions, contains gluten (pasta), Origin|"73. Baked Ziti with Italian Sausage - 500 calories per portion, 4 portions, contains gluten (pasta), Origin: Italy
"|dinner||500.0|contains gluten (pasta)|food_10072
10073| BBQ Chicken Pizza - 600 calories per portion, 4 portions, contains gluten (pizza crust), Origin|"74. BBQ Chicken Pizza - 600 calories per portion, 4 portions, contains gluten (pizza crust), Origin: United States
"|dinner||600.0|contains gluten (pizza crust)|food_10073
10074| Thai Yellow Curry with Chicken - 500 calories per portion, 4 portions, contains shellfish (fish sauce), Origin|"75. Thai Yellow Curry with Chicken - 500 calories per portion, 4 portions, contains shellfish (fish sauce), Origin: Thailand
"|dinner||500.0|contains shellfish (fish sauce)|food_10074
10075| Beef Tostadas - 400 calories per portion, 4 portions, contains gluten (tortillas), Origin|"76. Beef Tostadas - 400 calories per portion, 4 portions, contains gluten (tortillas), Origin: Mexico
"|dinner||400.0|contains gluten (tortillas)|food_10075
10076| Lemon Garlic Butter Scallops - 300 calories per portion, 4 portions, contains shellfish, Origin|"77. Lemon Garlic Butter Scallops - 300 calories per portion, 4 portions, contains shellfish, Origin: Unknown
"|dinner||300.0|contains shellfish|food_10076
10077| Spinach and Ricotta Stuffed Shells - 350 calories per portion, 4 portions, contains gluten (pasta), Origin|"78. Spinach and Ricotta Stuffed Shells - 350 calories per portion, 4 portions, contains gluten (pasta), Origin: Italy
"|dinner||350.0|contains gluten (pasta)|food_10077
10078| Quinoa Salad with Roasted Vegetables - 300 calories per portion, 4 portions, no allergic warnings, Origin|"79. Quinoa Salad with Roasted Vegetables - 300 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||300.0||food_10078
10079| Chicken Piccata - 400 calories per portion, 4 portions, contains gluten (flour), Origin|"80. Chicken Piccata - 400 calories per portion, 4 portions, contains gluten (flour), Origin: Italy
"|dinner||400.0|contains gluten (flour)|food_10079
10080| Mongolian Beef - 500 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"81. Mongolian Beef - 500 calories per portion, 4 portions, contains gluten (soy sauce), Origin: Mongolia
"|dinner||500.0|contains gluten (soy sauce)|food_10080
10081| Pad See Ew - 400 calories per portion, 4 portions, contains gluten (noodles), Origin|"82. Pad See Ew - 400 calories per portion, 4 portions, contains gluten (noodles), Origin: Thailand
"|dinner||400.0|contains gluten (noodles)|food_10081
